participant,jatosid,prolificid,condition,aihuman,matrixnumber,matrixtype,togetheropposed,statvar,answer,finalanswer,rt
366,460013,608c33de68d936e51ed66971,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,12,0,19471.0
366,460013,608c33de68d936e51ed66971,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,0,0,23439.100000023842
366,460013,608c33de68d936e51ed66971,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,5,7,19436.900000035763
366,460013,608c33de68d936e51ed66971,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,12,0,10237.0
366,460013,608c33de68d936e51ed66971,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,7,7,9264.800000011921
366,460013,608c33de68d936e51ed66971,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,1,1,16375.0
366,460013,608c33de68d936e51ed66971,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,11,1,35875.0
366,460013,608c33de68d936e51ed66971,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,10385.0
366,460013,608c33de68d936e51ed66971,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,12,0,20419.0
366,460013,608c33de68d936e51ed66971,Original Human StatVarL Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,1,5,5,11105.100000023842
366,460013,608c33de68d936e51ed66971,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,6,6,4211.0
367,460012,60be564e25fb83d2179d4766,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,0,0,8336.700000047684
367,460012,60be564e25fb83d2179d4766,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,14299.600000143051
367,460012,60be564e25fb83d2179d4766,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,12,12,24749.5
367,460012,60be564e25fb83d2179d4766,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,7,7,15016.0
367,460012,60be564e25fb83d2179d4766,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,12,0,6505.799999952316
367,460012,60be564e25fb83d2179d4766,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,12,12,5134.600000143051
367,460012,60be564e25fb83d2179d4766,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,0,0,5379.799999952316
367,460012,60be564e25fb83d2179d4766,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,5,7,11235.0
367,460012,60be564e25fb83d2179d4766,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,0,0,5600.099999904633
367,460012,60be564e25fb83d2179d4766,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,0,12,4465.599999904633
367,460012,60be564e25fb83d2179d4766,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,12,0,3813.399999856949
367,460012,60be564e25fb83d2179d4766,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,0,12,4516.0
368,460016,65ef5b17b4bc9c2efb69eefa,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,5,5,11821.600000023842
368,460016,65ef5b17b4bc9c2efb69eefa,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,2,2,5467.299999952316
368,460016,65ef5b17b4bc9c2efb69eefa,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,7,5,4752.399999976158
368,460016,65ef5b17b4bc9c2efb69eefa,Original Human StatVarL Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,1,4,4,4473.100000023842
368,460016,65ef5b17b4bc9c2efb69eefa,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,3,3,5318.100000023842
368,460016,65ef5b17b4bc9c2efb69eefa,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,9,3,5877.700000047684
368,460016,65ef5b17b4bc9c2efb69eefa,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,8,4,12868.599999904633
368,460016,65ef5b17b4bc9c2efb69eefa,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,8,4,2871.6999999284744
368,460016,65ef5b17b4bc9c2efb69eefa,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,10,2,3969.899999976158
368,460016,65ef5b17b4bc9c2efb69eefa,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,7,5,7290.900000095367
368,460016,65ef5b17b4bc9c2efb69eefa,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,3,3,3817.600000023842
368,460016,65ef5b17b4bc9c2efb69eefa,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,1,1,4237.399999976158
369,460023,60c948db3f288a3058c67f98,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,12,0,16982.30000001192
369,460023,60c948db3f288a3058c67f98,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,12,12,6552.599999964237
369,460023,60c948db3f288a3058c67f98,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,0,12,4136.599999964237
369,460023,60c948db3f288a3058c67f98,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,12,0,3699.5
369,460023,60c948db3f288a3058c67f98,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,0,12,7174.699999988079
369,460023,60c948db3f288a3058c67f98,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,0,0,2959.300000011921
369,460023,60c948db3f288a3058c67f98,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,12,12,3889.099999964237
369,460023,60c948db3f288a3058c67f98,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,0,0,2743.600000023842
369,460023,60c948db3f288a3058c67f98,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,2571.699999988079
369,460023,60c948db3f288a3058c67f98,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,12,0,5565.600000023842
369,460023,60c948db3f288a3058c67f98,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,2742.300000011921
369,460023,60c948db3f288a3058c67f98,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,0,0,1774.5
370,460022,62fb78e56561b48adbb5478c,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,4,4,6507.20000000298
370,460022,62fb78e56561b48adbb5478c,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,23312.10000000894
370,460022,62fb78e56561b48adbb5478c,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,6,6,6380.5999999940395
370,460022,62fb78e56561b48adbb5478c,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,7,7,7421.0
370,460022,62fb78e56561b48adbb5478c,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,9,3,5842.5
370,460022,62fb78e56561b48adbb5478c,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,4,4,16418.5
370,460022,62fb78e56561b48adbb5478c,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,1,1,2984.2999999970198
370,460022,62fb78e56561b48adbb5478c,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,10,2,4119.29999999702
370,460022,62fb78e56561b48adbb5478c,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,11,11,2123.7000000029802
370,460022,62fb78e56561b48adbb5478c,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,3,9,2370.699999988079
370,460022,62fb78e56561b48adbb5478c,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,2,2,1119.800000011921
370,460022,62fb78e56561b48adbb5478c,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,1,11,1257.7999999970198
371,460027,60528727a8bd70153578f03a,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,4,4,11760.10000000149
371,460027,60528727a8bd70153578f03a,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,2,2,5313.5
371,460027,60528727a8bd70153578f03a,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,0,12,14422.10000000149
371,460027,60528727a8bd70153578f03a,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,6,6,10397.39999999851
371,460027,60528727a8bd70153578f03a,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,5,7,12610.400000002235
371,460027,60528727a8bd70153578f03a,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,10,2,7773.900000002235
371,460027,60528727a8bd70153578f03a,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,9,3,2712.60000000149
371,460027,60528727a8bd70153578f03a,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,2,2,7547.29999999702
371,460027,60528727a8bd70153578f03a,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,5,7,3386.5
371,460027,60528727a8bd70153578f03a,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,8,4,8028.900000002235
371,460027,60528727a8bd70153578f03a,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,0,0,2496.099999997765
371,460027,60528727a8bd70153578f03a,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,1,1,2553.0
372,460029,65cc1ac6402b90fc2fddeb95,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,11,1,44575.5
372,460029,65cc1ac6402b90fc2fddeb95,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,7,5,17304.0
372,460029,65cc1ac6402b90fc2fddeb95,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,6,6,8910.799999952316
372,460029,65cc1ac6402b90fc2fddeb95,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,7,7,12638.399999976158
372,460029,65cc1ac6402b90fc2fddeb95,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,8,4,5252.600000023842
372,460029,65cc1ac6402b90fc2fddeb95,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,7,7,32027.199999928474
372,460029,65cc1ac6402b90fc2fddeb95,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,0,0,16678.799999952316
372,460029,65cc1ac6402b90fc2fddeb95,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,1,1,8393.0
372,460029,65cc1ac6402b90fc2fddeb95,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,5,7,22234.100000023842
372,460029,65cc1ac6402b90fc2fddeb95,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,5,7,15857.300000071526
372,460029,65cc1ac6402b90fc2fddeb95,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,8633.0
372,460029,65cc1ac6402b90fc2fddeb95,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,5,5,5200.399999976158
373,460034,65f1ec7ae5a09035345db62e,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,19202.199999809265
373,460034,65f1ec7ae5a09035345db62e,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,3,9,14397.099999904633
373,460034,65f1ec7ae5a09035345db62e,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,1,1,25572.400000095367
373,460034,65f1ec7ae5a09035345db62e,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,0,12,4505.400000095367
373,460034,65f1ec7ae5a09035345db62e,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,12,12,15039.200000047684
373,460034,65f1ec7ae5a09035345db62e,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,0,0,2990.2999999523163
373,460034,65f1ec7ae5a09035345db62e,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,6,6,2523.300000190735
373,460034,65f1ec7ae5a09035345db62e,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,0,12,4270.799999952316
373,460034,65f1ec7ae5a09035345db62e,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,0,0,26083.700000047684
373,460034,65f1ec7ae5a09035345db62e,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,12,12,4640.599999904633
373,460034,65f1ec7ae5a09035345db62e,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,12,0,6548.099999904633
373,460034,65f1ec7ae5a09035345db62e,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,12,0,6379.200000047684
374,460030,63a33eccac92851a6d39a506,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,5,5,17580.0
374,460030,63a33eccac92851a6d39a506,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,1,11,12836.599999904633
374,460030,63a33eccac92851a6d39a506,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,4,4,7153.5
374,460030,63a33eccac92851a6d39a506,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,10,10,10316.599999904633
374,460030,63a33eccac92851a6d39a506,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,9,3,5853.199999809265
374,460030,63a33eccac92851a6d39a506,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,9,3,3528.600000143051
374,460030,63a33eccac92851a6d39a506,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,7,5,2749.0
374,460030,63a33eccac92851a6d39a506,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,12,12,3053.9000000953674
374,460030,63a33eccac92851a6d39a506,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,0,0,3084.300000190735
374,460030,63a33eccac92851a6d39a506,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,0,0,3733.0999999046326
374,460030,63a33eccac92851a6d39a506,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,5,7,8296.900000095367
374,460030,63a33eccac92851a6d39a506,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,0,12,5802.5
375,460044,5caec6b270da3100017f35de,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,1,0,0,7985.40000000014
375,460044,5caec6b270da3100017f35de,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,10389.899999999907
375,460044,5caec6b270da3100017f35de,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,12,0,17469.700000000186
375,460044,5caec6b270da3100017f35de,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,0,0,5712.300000000047
375,460044,5caec6b270da3100017f35de,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,4,4,10953.800000000047
375,460044,5caec6b270da3100017f35de,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,0,12,7213.800000000047
375,460044,5caec6b270da3100017f35de,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,5,7,6734.0
375,460044,5caec6b270da3100017f35de,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,3,9,5803.899999999907
375,460044,5caec6b270da3100017f35de,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,12,12,16533.5
375,460044,5caec6b270da3100017f35de,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,0,12,2748.2000000001863
375,460044,5caec6b270da3100017f35de,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,12,0,3377.9000000001397
375,460044,5caec6b270da3100017f35de,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,1,8,8,4069.899999999907
376,460045,5d2df867d7cc160019673031,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,4,4,10656.899999856949
376,460045,5d2df867d7cc160019673031,Original Human StatVarR Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,2,1,11,9797.299999952316
376,460045,5d2df867d7cc160019673031,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,3,3,4407.0
376,460045,5d2df867d7cc160019673031,Original Human StatVarL Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,1,6,6,2997.0999999046326
376,460045,5d2df867d7cc160019673031,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,6,6,1737.0999999046326
376,460045,5d2df867d7cc160019673031,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,4,8,1367.5999999046326
376,460045,5d2df867d7cc160019673031,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,8,4,5627.700000047684
376,460045,5d2df867d7cc160019673031,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,5,7,1578.0
376,460045,5d2df867d7cc160019673031,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,9,9,3367.5999999046326
376,460045,5d2df867d7cc160019673031,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,6,6,1827.9000000953674
376,460045,5d2df867d7cc160019673031,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,4,8,4387.799999952316
376,460045,5d2df867d7cc160019673031,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,7,5,8567.200000047684
377,460041,62ba066a4093b931382ec48f,Original Human StatVarR Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,2,12,0,14719.5
377,460041,62ba066a4093b931382ec48f,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,0,0,6411.099999904633
377,460041,62ba066a4093b931382ec48f,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together MoreCongruent,Human,2,1,1,2,8,4,4758.0
377,460041,62ba066a4093b931382ec48f,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,8,4,5302.0
377,460041,62ba066a4093b931382ec48f,Original Human StatVarR Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,2,8,4,5503.600000143051
377,460041,62ba066a4093b931382ec48f,NotOriginal Human StatVarL Matrix6 FAVvsP Together MoreCongruent,Human,6,3,1,1,0,0,9377.299999952316
377,460041,62ba066a4093b931382ec48f,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,2,12,0,5451.399999856949
377,460041,62ba066a4093b931382ec48f,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,6,6,4507.900000095367
377,460041,62ba066a4093b931382ec48f,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,6,6,4020.2999999523163
377,460041,62ba066a4093b931382ec48f,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,6,6,7666.400000095367
377,460041,62ba066a4093b931382ec48f,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,2,6,6,2716.0999999046326
377,460041,62ba066a4093b931382ec48f,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,6,6,3967.2999999523163
378,460037,65de782d9db3fe89c42940fa,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,12,0,17862.899999999907
378,460037,65de782d9db3fe89c42940fa,Original Human StatVarR Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,2,12,0,9978.899999999907
378,460037,65de782d9db3fe89c42940fa,NotOriginal Human StatVarR Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,2,12,0,8817.700000000186
378,460037,65de782d9db3fe89c42940fa,NotOriginal Human StatVarR Matrix5 FAVvsP Opposed LessCongruent,Human,5,3,2,2,0,12,6787.600000000093
378,460037,65de782d9db3fe89c42940fa,NotOriginal Human StatVarL Matrix6 FAVvsP Together LessCongruent,Human,6,3,1,1,0,0,9876.30000000028
378,460037,65de782d9db3fe89c42940fa,Original Human StatVarR Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,2,0,12,5776.799999999814
378,460037,65de782d9db3fe89c42940fa,Original Human StatVarR Matrix4 MDvsMIP/MJP Together LessCongruent,Human,4,2,1,2,12,0,5179.700000000186
378,460037,65de782d9db3fe89c42940fa,Original Human StatVarL Matrix3 MDvsMIP/MJP Opposed MoreCongruent,Human,3,2,2,1,0,0,10256.600000000093
378,460037,65de782d9db3fe89c42940fa,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed LessCongruent,Human,1,1,2,1,12,12,2719.5
378,460037,65de782d9db3fe89c42940fa,Original Human StatVarL Matrix5 FAVvsP Opposed MoreCongruent,Human,5,3,2,1,12,12,3337.0
378,460037,65de782d9db3fe89c42940fa,NotOriginal Human StatVarL Matrix4 MDvsMIP/MJP Together MoreCongruent,Human,4,2,1,1,0,0,4341.100000000093
378,460037,65de782d9db3fe89c42940fa,Original Human StatVarL Matrix2 FAVvsMJP Together LessCongruent,Human,2,1,1,1,0,0,3391.2999999998137
379,460039,5a6cc406d5d4cb0001d664aa,NotOriginal Human StatVarL Matrix1 FAVvsMJP Opposed MoreCongruent,Human,1,1,2,1,12,12,62057.0
379,460039,5a6cc406d5d4cb0001d664aa,NotOriginal Human StatVarR Matrix3 MDvsMIP/MJP Opposed LessCongruent,Human,3,2,2,2,0,12,10294.0
